comparison,objective,training_seed,repeat_index,class_label,stratum_match_index,off_cell,on_cell,off_dataset_index,on_dataset_index,off_ln_margin,on_ln_margin,absolute_ln_margin_distance,caliper_ln_margin,delta_ln_margin,delta_ln_gradient,delta_ln_linearized_distance,delta_ln_distance_from_margin_minus_gradient,identity_residual,complete_case_delta_ln_pga_attack_l2,delta_ln_semantic_spectral_norm
R1_minus_R0,reconstruction,2027,2,5,1,R0,R1,699,9188,1.4009025728476092,1.4054923257237946,0.004589752876185349,0.13911279296718068,0.004589752876185349,-0.3109607782730355,0.3155505024539198,0.3155505311492208,-2.869530102422857e-08,0.28773021972811147,-0.3000672154249227
R1_minus_R0,reconstruction,2027,2,5,2,R0,R1,3045,7781,1.2385584667130383,1.2475356605276093,0.008977193814571072,0.13911279296718068,0.008977193814571072,-0.2742049026370963,0.2831820660689932,0.28318209645166736,-3.038267415433893e-08,0.28624250296292386,-0.3171938585224336
R1_minus_R0,reconstruction,2027,2,5,3,R0,R1,9838,7959,1.3392683500323626,1.3547909423669489,0.015522592334586305,0.13911279296718068,0.015522592334586305,0.07424804332062829,-0.05872546034014148,-0.05872545098604198,-9.35409949498478e-09,-0.0025032020873701185,0.1487242216331509
R1_minus_R0,reconstruction,2027,2,5,4,R0,R1,7787,7545,1.4824090100031426,1.5011908069422204,0.018781796939077777,0.13911279296718068,0.018781796939077777,-0.35048908816998603,0.36927090637114446,0.3692708851090638,2.1262080651673898e-08,0.40198375106652695,-0.4483712733158166
R1_minus_R0,reconstruction,2027,2,5,5,R0,R1,4463,7787,1.0640018399965843,1.1038845824053651,0.03988274240878087,0.13911279296718068,0.03988274240878087,-0.24564275510157607,0.2855254932531248,0.28552549751035694,-4.25723212238438e-09,0.28205671917016156,-0.41673681145724845
R1_minus_R0,reconstruction,2027,2,5,6,R0,R1,1657,502,0.7591051990790987,0.7156978743995305,0.043407324679568204,0.13911279296718068,-0.043407324679568204,-0.15528571846661032,0.11187841620674455,0.11187839378704212,2.2419702427889376e-08,0.005307409328982265,-0.19815993361650966
R1_minus_R0,reconstruction,2027,2,5,7,R0,R1,1097,2022,0.20968188065035864,0.16416328488822154,0.0455185957621371,0.13911279296718068,-0.0455185957621371,-0.518903518429263,0.473384898516239,0.47338492266712584,-2.4150886845930586e-08,7.450580763454276e-07,-0.560238153391867
R1_minus_R0,reconstruction,2027,2,5,8,R0,R1,8973,1120,-0.5382203748635611,-0.6277275546176614,0.08950717975410027,0.13911279296718068,-0.08950717975410027,0.1495953925183331,-0.23910261629521434,-0.23910257227243337,-4.4022780976149534e-08,0.0,0.15026831006666955
R1_minus_R0,reconstruction,2027,2,6,0,R0,R1,5545,5545,1.9439381873569335,1.9412441232517206,0.00269406410521289,0.23382278855746164,-0.00269406410521289,-0.2889762394443167,0.2862821316663108,0.28628217533910383,-4.367279304862137e-08,0.4018582709831809,-0.19974227831921063
R1_minus_R0,reconstruction,2027,2,6,1,R0,R1,9055,5895,-0.06770361999740875,-0.07097730669182113,0.0032736866944123866,0.23382278855746164,-0.0032736866944123866,-0.27697545020402714,0.2737018139292102,0.2737017635096147,5.041959549867414e-08,3.7252876061727406e-07,-0.16397441412900435
R1_minus_R0,reconstruction,2027,2,6,2,R0,R1,9660,9738,1.2920055215999953,1.2979131986420427,0.005907677042047421,0.23382278855746164,0.005907677042047421,-0.4654808667322099,0.4713885671245228,0.4713885437742573,2.335026549893371e-08,0.6958779984792848,-0.3746035803490202
R1_minus_R0,reconstruction,2027,2,6,3,R0,R1,542,2613,-0.31451608358656724,-0.2902791181065691,0.02423696547999815,0.23382278855746164,0.02423696547999815,-0.5752119331510568,0.5994489576321218,0.5994488986310549,5.9001066921027245e-08,6.05359320584727e-07,-0.6901782164512872
R1_minus_R0,reconstruction,2027,2,6,4,R0,R1,8036,5843,1.1690944105072119,1.2001894399130566,0.031095029405844743,0.23382278855746164,0.031095029405844743,0.536642056478112,-0.5055470397045092,-0.5055470270722673,-1.2632241919163789e-08,-0.4019646963346993,0.40082795413301864
R1_minus_R0,reconstruction,2027,2,6,5,R0,R1,4767,7992,1.7296155735309773,1.775361474310877,0.045745900779899706,0.23382278855746164,0.045745900779899706,0.06192845049679363,-0.016182538529772028,-0.016182549716893924,1.1187121895517294e-08,0.27532850618186094,0.174476246626191
R1_minus_R0,reconstruction,2027,2,6,6,R0,R1,71,4983,1.1459510127494335,1.100196834055194,0.04575417869423948,0.23382278855746164,-0.04575417869423948,-0.14365820331494872,0.09790403432531547,0.09790402462070924,9.704606229732349e-09,0.0023472498768696165,-0.17489479137054476
R1_minus_R0,reconstruction,2027,2,6,7,R0,R1,4746,5740,1.3895779485399997,1.4450859126105746,0.0555079640705749,0.23382278855746164,0.0555079640705749,-0.5778799102530514,0.6333878782112994,0.6333878743236263,3.887673072355824e-09,0.6877395730339507,-0.5918676346406738
R1_minus_R0,reconstruction,2027,2,7,0,R0,R1,8629,5364,-0.14345288478220175,-0.2526028545119602,0.10914996972975843,0.1491538042621451,-0.10914996972975843,-0.8411579716619597,0.7320080064214971,0.7320080019322013,4.489295823972839e-09,-3.725291075618266e-07,-1.1856255915620642
R1_minus_R0,reconstruction,2027,2,8,0,R0,R1,9697,6541,1.448720476911072,1.4516642970025155,0.002943820091443561,0.14925137222291773,0.002943820091443561,-0.13448610662676064,0.13742993219751565,0.1374299267182042,5.479311449008151e-09,-0.004845876675864355,-0.10142540345804438
R1_minus_R0,reconstruction,2027,2,8,1,R0,R1,5457,3182,1.9671147042091706,1.9635085981016493,0.003606106107521212,0.14925137222291773,-0.003606106107521212,0.20508017640584986,-0.20868624394801139,-0.20868628251337107,3.8565359683495615e-08,-0.07387439502418582,0.33063375905269793
R1_minus_R0,reconstruction,2027,2,8,2,R0,R1,6847,999,2.1750294622296984,2.1712816157175503,0.003747846512148101,0.14925137222291773,-0.003747846512148101,-1.83512390071947,1.8313760834484092,1.8313760542073219,2.9241087329268112e-08,1.0591367324055785,-1.3674826600161174
R1_minus_R0,reconstruction,2027,2,8,3,R0,R1,7320,7261,1.8343344582156444,1.838097457386224,0.0037629991705796506,0.14925137222291773,0.0037629991705796506,-0.23095880225164778,0.2347217800940118,0.23472180142222743,-2.1328215638050096e-08,0.41817678857396967,-0.25251954822724604
R1_minus_R0,reconstruction,2027,2,8,4,R0,R1,4492,917,1.6900613418182187,1.6938640043973192,0.0038026625791005575,0.14925137222291773,0.0038026625791005575,-1.534502290459502,1.538304910904226,1.5383049530386026,-4.213437665434583e-08,1.3378108887990996,-1.444737803713515
R1_minus_R0,reconstruction,2027,2,8,5,R0,R1,1369,7643,1.8098765346686285,1.8137606678355103,0.0038841331668817425,0.14925137222291773,0.0038841331668817425,0.06393762636993117,-0.060053511763028755,-0.060053493203049424,-1.8559979331200793e-08,0.21319669309924472,0.03222248250902938
R1_minus_R0,reconstruction,2027,2,8,6,R0,R1,3630,1938,2.086916921587014,2.082768734537752,0.004148187049261676,0.14925137222291773,-0.004148187049261676,0.5118600135200548,-0.5160082174509345,-0.5160082005693165,-1.688161799240362e-08,-0.6627003620443501,0.23134261520833338
R1_minus_R0,reconstruction,2027,2,8,7,R0,R1,7643,1164,1.7837037675192995,1.7780083407751057,0.005695426744193766,0.14925137222291773,-0.005695426744193766,0.07071437882174081,-0.07640974281465113,-0.07640980556593457,6.275128344723768e-08,0.19868003510887552,0.05465323918760806
R1_minus_R0,reconstruction,2027,2,8,8,R0,R1,1271,4910,1.3477636888405928,1.341854698218745,0.005908990621847909,0.14925137222291773,-0.005908990621847909,-0.262657162007927,0.25674818564980495,0.2567481713860791,1.4263725867103005e-08,0.0038384848924901136,-0.3479010694442833
R1_minus_R0,reconstruction,2027,2,8,9,R0,R1,7088,7462,1.484932327848537,1.4787471556273084,0.0061851722212284965,0.14925137222291773,-0.0061851722212284965,-0.49549067240830746,0.48930551983608706,0.48930550018707897,1.9649008087263553e-08,0.6792171569253433,-0.25999462033167026
R1_minus_R0,reconstruction,2027,2,8,10,R0,R1,2790,8239,1.9697040698410486,1.9770304532042318,0.007326383363183142,0.14925137222291773,0.007326383363183142,-0.10027602422151816,0.10760244647673892,0.1076024075847013,3.889203761819893e-08,0.3269822806392257,0.0134372504980077
R1_minus_R0,reconstruction,2027,2,8,11,R0,R1,2295,7047,1.8759504804067202,1.8839771927696256,0.00802671236290542,0.14925137222291773,0.00802671236290542,-0.37359594116991124,0.38162267376309844,0.38162265353281666,2.0230281783106818e-08,0.4635351392238424,-0.40727391273066726
R1_minus_R0,reconstruction,2027,2,8,12,R0,R1,5814,8132,1.2242353614988404,1.2329851732076786,0.008749811708838262,0.14925137222291773,0.008749811708838262,0.4879436834214199,-0.47919384596317693,-0.47919387171258165,2.5749404719555002e-08,-0.49097930071295165,0.5625753273723085
R1_minus_R0,reconstruction,2027,2,8,13,R0,R1,6395,7088,1.4861912794776149,1.4953854545246992,0.009194175047084308,0.14925137222291773,0.009194175047084308,0.7595677946376986,-0.7503736332372826,-0.7503736195906143,-1.364666823988614e-08,-0.49107370640046605,0.5491418547267564
R1_minus_R0,reconstruction,2027,2,8,14,R0,R1,7695,2996,2.019154731727457,2.008006609118676,0.011148122608781286,0.14925137222291773,-0.011148122608781286,-1.0762336483125767,1.0650854898089055,1.0650855257037954,-3.589488994926171e-08,0.6875352873085068,-1.2779942889147249
R1_minus_R0,reconstruction,2027,2,8,15,R0,R1,9412,8501,0.700310734761792,0.6884651400929432,0.011845594668848713,0.14925137222291773,-0.011845594668848713,-0.5095690126587775,0.497723452833452,0.4977234179899288,3.484352317784101e-08,0.004918273149163886,-0.37067462031439996
R1_minus_R0,reconstruction,2027,2,8,16,R0,R1,4807,5892,2.049197716040202,2.06207207830858,0.012874362268378015,0.14925137222291773,0.012874362268378015,-0.49357564817180233,0.5064500000904829,0.5064500104401803,-1.034969743241021e-08,0.5778640283041669,-0.5563443374720456
R1_minus_R0,reconstruction,2027,2,8,17,R0,R1,4459,5814,0.8827680788494601,0.8673220000885861,0.015446078760874005,0.14925137222291773,-0.015446078760874005,-0.22217804909011818,0.20673193447081317,0.20673197032924417,-3.585843100228914e-08,0.0048278635810562,-0.3281965172940696
R1_minus_R0,reconstruction,2027,2,8,18,R0,R1,4533,5610,0.7855785644477059,0.8033142794477417,0.01773571500003579,0.14925137222291773,0.01773571500003579,-0.3269408589423377,0.3446765589280196,0.3446765739423735,-1.501435387130101e-08,0.4023107866180026,-0.37551559956662284
R1_minus_R0,reconstruction,2027,2,8,19,R0,R1,6718,6718,0.144684532079455,0.16301565850541044,0.01833112642595544,0.14925137222291773,0.01833112642595544,-0.43001473803186396,0.448345804070279,0.44834586445781943,-6.038754041259864e-08,5.12227642159397e-07,-0.4312291254965832
R1_minus_R0,reconstruction,2027,2,8,20,R0,R1,8132,7599,1.0593485257295572,1.0816338337408973,0.0222853080113401,0.14925137222291773,0.0222853080113401,-0.996340408220239,1.0186256917641743,1.018625716231579,-2.446740476891307e-08,0.4030922683410831,-1.02284098914691
R1_minus_R0,reconstruction,2027,2,8,21,R0,R1,2156,3625,1.8594900982109372,1.8862821097557438,0.026792011544806593,0.14925137222291773,0.026792011544806593,-0.29737515172258333,0.32416713861318314,0.3241671632673899,-2.4654206787211308e-08,0.5530560603826462,-0.19721632984688206
R1_minus_R0,reconstruction,2027,2,8,22,R0,R1,6155,6725,1.7642383510407829,1.8042336040452003,0.03999525300441742,0.14925137222291773,0.03999525300441742,-0.8168623525710876,0.8568576127051334,0.856857605575505,7.129628332158688e-09,0.9890574185169799,-0.8567896661233387
R1_minus_R0,reconstruction,2027,2,8,23,R0,R1,7307,4533,1.6639262277646594,1.623173239035065,0.04075298872959432,0.14925137222291773,-0.04075298872959432,-0.9290254497649055,0.8882724627332498,0.8882724610353112,1.6979385675242042e-09,1.0921150241612443,-1.199392971105008
R1_minus_R0,reconstruction,2027,2,8,24,R0,R1,4651,4585,0.9909638007219129,1.0328328822552288,0.04186908153331592,0.14925137222291773,0.04186908153331592,-0.19966691748844756,0.2415359721393484,0.24153599902176348,-2.688241507176059e-08,0.008512542359255325,-0.4603511908348771
R1_minus_R0,reconstruction,2027,2,8,25,R0,R1,6947,7793,1.2173467798000017,1.1654630448213634,0.051883734978638296,0.14925137222291773,-0.051883734978638296,-0.23012793248146535,0.1782441609049148,0.17824419750282705,-3.6597912256297604e-08,0.009569984866807402,-0.24513549667963014
R1_minus_R0,reconstruction,2027,2,8,26,R0,R1,9713,8653,1.24309448633596,1.1593546355840083,0.08373985075195178,0.14925137222291773,-0.08373985075195178,0.35254703572057666,-0.4362868596263362,-0.43628688647252845,2.6846192269225355e-08,-0.2765875252919651,0.517700296343524
R1_minus_R0,reconstruction,2027,2,8,27,R0,R1,8101,996,0.7690201056396827,0.8552377470297372,0.0862176413900545,0.14925137222291773,0.0862176413900545,-0.26136247124745715,0.34758011430248215,0.34758011263751165,1.6649704948079602e-09,0.4051532551807473,-0.23015368417096135
R1_minus_R0,reconstruction,2027,2,8,28,R0,R1,1557,5342,0.48779182302269297,0.39569402176153756,0.09209780126115541,0.14925137222291773,-0.09209780126115541,0.11747320118757187,-0.20957098543623776,-0.20957100244872728,1.7012489528234198e-08,-0.0008137814823644268,0.12864784932428577
R1_minus_R0,reconstruction,2028,0,0,0,R0,R1,5587,9766,0.34452710550962445,0.37470347787260927,0.030176372362984816,0.18592975924628174,0.030176372362984816,-0.35799923529711775,0.38817564168825847,0.38817560766010256,3.402815590414221e-08,0.6877004915691965,-0.42368288191404896
R1_minus_R0,reconstruction,2028,0,0,1,R0,R1,8903,2041,-0.3058123432701636,-0.2664404826065282,0.039371860663635405,0.18592975924628174,0.039371860663635405,-1.3061952457891326,1.3455671295648037,1.345567106452768,2.3112035840711087e-08,0.6776125838787959,-1.240528723007513
R1_minus_R0,reconstruction,2028,0,0,2,R0,R1,7165,6772,0.7344643146243782,0.6892287933496024,0.045235521274775814,0.18592975924628174,-0.045235521274775814,-0.1845728338384398,0.1393373648054297,0.139337312563664,5.224176569118555e-08,0.005404174522593766,-0.27479496629723943
R1_minus_R0,reconstruction,2028,0,0,3,R0,R1,7010,9507,-0.688615589812605,-0.6432675149560869,0.04534807485651804,0.18592975924628174,0.04534807485651804,-0.06724927590408258,0.11259729468174617,0.11259735076060062,-5.6078854449026494e-08,-2.793968567199927e-07,-0.11101608881006292
R1_minus_R0,reconstruction,2028,0,2,0,R0,R1,5785,4753,1.8247732727569435,1.8248771484466695,0.00010387568972602956,0.2057201778201987,0.00010387568972602956,-1.1701088677881597,1.1702127172809647,1.1702127434778857,-2.619692107685978e-08,0.9002809182974968,-1.2666769122271744
R1_minus_R0,reconstruction,2028,0,2,1,R0,R1,3737,3522,1.5690213857037214,1.5698545694516555,0.0008331837479340631,0.2057201778201987,0.0008331837479340631,-0.6861260647946339,0.6869592343708284,0.686959248542568,-1.4171739559643015e-08,0.6853180815419894,-0.6306981831508736
R1_minus_R0,reconstruction,2028,0,2,2,R0,R1,5640,8747,1.7157436256306222,1.7191483418356508,0.0034047162050285795,0.2057201778201987,0.0034047162050285795,0.0182448068344494,-0.014840162240802868,-0.014840090629420821,-7.161138204647699e-08,-0.11317712590792979,-0.09874409044829598
R1_minus_R0,reconstruction,2028,0,2,3,R0,R1,2078,5442,1.617421022869287,1.6210992755543499,0.0036782526850629438,0.2057201778201987,0.0036782526850629438,-0.6154238170235207,0.6191020319154975,0.6191020697085836,-3.77930861050757e-08,0.2628599488526178,-0.30269974278075507
R1_minus_R0,reconstruction,2028,0,2,4,R0,R1,2189,3713,1.9986859716826528,2.002636833690476,0.0039508620078232415,0.2057201778201987,0.0039508620078232415,-0.5000193171316665,0.5039701530261795,0.5039701791394897,-2.611331018087526e-08,0.49398388732591075,-0.5551777742797359
R1_minus_R0,reconstruction,2028,0,2,5,R0,R1,8810,6939,1.7938493275109497,1.7982471265315254,0.004397799020575688,0.2057201778201987,0.004397799020575688,-0.4008526044233798,0.4052504214715016,0.40525040344395546,1.8027546122567628e-08,0.23023727558794943,-0.5703725724605926
R1_minus_R0,reconstruction,2028,0,2,6,R0,R1,3908,1678,2.0886718631068084,2.0941252905243624,0.0054534274175539466,0.2057201778201987,0.0054534274175539466,-0.1842509743042533,0.18970437378458296,0.18970440172180725,-2.7937224283958173e-08,0.46575220571658166,-0.15709691836554177
R1_minus_R0,reconstruction,2028,0,2,7,R0,R1,4157,1825,1.8929195383099573,1.9006633470879677,0.007743808778010397,0.2057201778201987,0.007743808778010397,-0.7541004740505393,0.7618442841651891,0.7618442828285497,1.3366394657765568e-09,0.5691516183310251,-0.7496761120359369
R1_minus_R0,reconstruction,2028,0,2,8,R0,R1,9168,5453,2.0870454104563394,2.095207088852305,0.008161678395965488,0.2057201778201987,0.008161678395965488,-0.8739393116606402,0.8821009781730057,0.8821009900566057,-1.1883599992934535e-08,0.8614128916373747,-0.9066651885725331
R1_minus_R0,reconstruction,2028,0,2,9,R0,R1,6675,5362,1.8674888824576519,1.8763021825922979,0.008813300134645985,0.2057201778201987,0.008813300134645985,-0.29627717679292465,0.30509049224069085,0.30509047692757063,1.531312021629816e-08,0.5631763949204904,-0.27966651873260145
R1_minus_R0,reconstruction,2028,0,2,10,R0,R1,740,1502,0.9678574978905046,0.9793375778631114,0.011480079972606805,0.2057201778201987,0.011480079972606805,-0.5058081143006228,0.5172881612427045,0.5172881942732296,-3.303052509284754e-08,0.40540653188480635,-0.35088032766475785
R1_minus_R0,reconstruction,2028,0,2,11,R0,R1,8654,2189,2.0830952990164384,2.0998032257893495,0.016707926772911108,0.2057201778201987,0.016707926772911108,-1.5951341196517892,1.6118420460320286,1.6118420464247003,-3.9267167295520267e-10,1.2289842725223574,-1.5508218583786142
R1_minus_R0,reconstruction,2028,0,2,12,R0,R1,1321,342,1.6022501434543222,1.5842302355421103,0.018019907912211863,0.2057201778201987,-0.018019907912211863,0.2625922336937436,-0.2806121379831831,-0.2806121416059555,3.6227724153903296e-09,-0.19955730803574456,0.05122977390285901
R1_minus_R0,reconstruction,2028,0,2,13,R0,R1,393,5479,1.3786090455982345,1.3980587941810094,0.01944974858277493,0.2057201778201987,0.01944974858277493,-0.02283648378794778,0.04228621273817457,0.04228623237072271,-1.9632548142745065e-08,0.014703176528622847,-0.08215045675038944
R1_minus_R0,reconstruction,2028,0,2,14,R0,R1,7090,5274,-0.007847262499512368,-0.028741827630298637,0.020894565130786268,0.2057201778201987,-0.020894565130786268,-0.20429222198362318,0.18339764171125417,0.1833976568528369,-1.514158273763222e-08,4.6566125432020106e-07,-0.4214405495545663
R1_minus_R0,reconstruction,2028,0,2,15,R0,R1,3333,6675,2.0326136802796775,2.0571136378817676,0.024499957602090117,0.2057201778201987,0.024499957602090117,-1.9932143855275628,2.017714424695849,2.017714343129653,8.156619601962234e-08,1.4867682312778476,-1.9826676055206633
